timestamp,cpu_util_percent,mem_util_percent,request_rate,machine_id
2025-07-29 23:10:59.727780,12.568895829121598,14.519886013841123,244.77463487784328,synthetic_001
2025-07-29 23:15:59.727780,59.45615364094064,56.71302392133295,635.9233417922776,synthetic_001
2025-07-29 23:20:59.727780,12.364613927707008,7.84325817901812,181.6381375964873,synthetic_001
2025-07-29 23:25:59.727780,12.279323748773741,13.385069796919804,97.49492753834465,synthetic_001
2025-07-29 23:30:59.727780,12.20532332702855,21.172517844317053,70.75982797181169,synthetic_001
2025-07-29 23:35:59.727780,12.14264788266433,6.625909921462981,124.54304630759944,synthetic_001
2025-07-29 23:40:59.727780,12.091327245798107,1.9978605589766874,126.27176822096088,synthetic_001
2025-07-29 23:45:59.727780,12.051385842273515,0.24105850427999442,66.5882213545053,synthetic_001
2025-07-29 23:50:59.727780,12.022842682035414,13.181834289934988,111.4637003251535,synthetic_001
2025-07-29 23:55:59.727780,12.005711350082182,0.1888180397728263,140.02299358677837,synthetic_001
2025-07-30 00:00:59.727780,12.0,7.738404735310388,138.019669750904,synthetic_001
2025-07-30 00:05:59.727780,61.44462406499958,51.34226518719447,639.6606333192094,synthetic_001
2025-07-30 00:10:59.727780,12.022842682035414,10.544151829777903,134.7766633272263,synthetic_001
2025-07-30 00:15:59.727780,12.051385842273515,11.768332994739675,95.16342545923237,synthetic_001
2025-07-30 00:20:59.727780,12.091327245798107,10.784511075642756,95.21824112553891,synthetic_001
2025-07-30 00:25:59.727780,12.14264788266433,16.10844737269843,61.478908926949494,synthetic_001
2025-07-30 00:30:59.727780,12.20532332702855,5.002676757928855,211.29198522954024,synthetic_001
2025-07-30 00:35:59.727780,12.279323748773745,6.438483306726339,123.46575571870211,synthetic_001
2025-07-30 00:40:59.727780,12.364613927707008,6.028393915811487,112.4034864873275,synthetic_001
2025-07-30 00:45:59.727780,12.46115327032247,14.119881675571028,78.17192863060177,synthetic_001
2025-07-30 00:50:59.727780,12.568895829121598,14.557109605272597,272.4718534076049,synthetic_001
2025-07-30 00:55:59.727780,12.687790324481727,12.406358856177922,73.21150163367248,synthetic_001
2025-07-30 01:00:59.727780,12.817780169062361,16.17169246969953,106.73540541031996,synthetic_001
2025-07-30 01:05:59.727780,12.958803494737712,4.476838458908266,150.37987676168012,synthetic_001
2025-07-30 01:10:59.727780,13.110793182042556,18.82475510338973,161.11858010763945,synthetic_001
2025-07-30 01:15:59.727780,13.273676892117466,18.235134622255266,180.63337168195886,synthetic_001
2025-07-30 01:20:59.727780,13.447377101138196,14.43601166713929,224.8541963998451,synthetic_001
2025-07-30 01:25:59.727780,13.631811137212837,19.81444345362557,161.625994145164,synthetic_001
2025-07-30 01:30:59.727780,13.826891219729117,2.778396937394426,85.46737219895779,synthetic_001
2025-07-30 01:35:59.727780,14.03252450113327,8.603778919593358,127.47798875524362,synthetic_001
2025-07-30 01:40:59.727780,14.248613111120399,7.722373185486559,157.8777497368982,synthetic_001
2025-07-30 01:45:59.727780,14.475054203215478,15.187439981359098,248.16184410744597,synthetic_001
2025-07-30 01:50:59.727780,14.711740003722682,6.518688304967418,77.22712611601196,synthetic_001
2025-07-30 01:55:59.727780,14.958557863019813,15.754322037103279,209.7144038914595,synthetic_001
2025-07-30 02:00:59.727780,48.964409555033164,46.0242083640101,498.6398140276525,synthetic_001
2025-07-30 02:05:59.727780,15.482115103849281,15.861706583499423,196.71267779996685,synthetic_001
2025-07-30 02:10:59.727780,15.758605300490746,14.025639358700102,152.48631717311085,synthetic_001
2025-07-30 02:15:59.727780,16.04472930473892,7.896416739287391,118.32566154107288,synthetic_001
2025-07-30 02:20:59.727780,16.340350937064198,8.838025919024535,200.9471483407086,synthetic_001
2025-07-30 02:25:59.727780,16.645329497580416,19.564358124547667,199.17484633108523,synthetic_001
2025-07-30 02:30:59.727780,16.959519833010358,17.464360885934948,218.1980466170897,synthetic_001
2025-07-30 02:35:59.727780,17.28277240577084,13.63112032772895,172.16249228877663,synthetic_001
2025-07-30 02:40:59.727780,17.614933365144527,12.002398963286169,146.1582324854528,synthetic_001
2025-07-30 02:45:59.727780,17.955844620504543,4.23563633084675,101.61909645385333,synthetic_001
2025-07-30 02:50:59.727780,18.305343916557025,9.290013039823428,224.02210257254058,synthetic_001
2025-07-30 02:55:59.727780,18.663264910565868,24.487707364151312,207.82712322785798,synthetic_001
2025-07-30 03:00:59.727780,19.029437251522857,8.821271946205954,142.00524087203064,synthetic_001
2025-07-30 03:05:59.727780,19.40368666122553,16.47034843508583,167.1081829474241,synthetic_001
2025-07-30 03:10:59.727780,19.785835017224155,20.865887879755316,174.52040957466954,synthetic_001
2025-07-30 03:15:59.727780,20.175700437598344,9.865947010067213,127.60778277686255,synthetic_001
2025-07-30 03:20:59.727780,46.614010831602286,38.214761039187245,425.2559884857662,synthetic_001
2025-07-30 03:25:59.727780,20.97783666758258,21.47184702161934,153.08684883550808,synthetic_001
2025-07-30 03:30:59.727780,21.389725703790706,17.174277172568814,193.27330644351022,synthetic_001
2025-07-30 03:35:59.727780,21.808568439274026,31.788870029753063,181.1508094762621,synthetic_001
2025-07-30 03:40:59.727780,22.23416552757489,9.444336127668938,140.99140923241146,synthetic_001
2025-07-30 03:45:59.727780,22.666314407529548,23.426694175443032,327.7926556037695,synthetic_001
2025-07-30 03:50:59.727780,23.10480939967623,17.619838832758667,293.6751305482238,synthetic_001
2025-07-30 03:55:59.727780,23.549441804147484,22.699154217501366,196.54344696547554,synthetic_001
2025-07-30 04:00:59.727780,24.0,21.406535758496233,253.6210698326805,synthetic_001
2025-07-30 04:05:59.727780,24.456269545934695,15.899234651197776,265.4359499504117,synthetic_001
2025-07-30 04:10:59.727780,24.918033282359186,21.07940858818405,308.7346255622657,synthetic_001
2025-07-30 04:15:59.727780,25.38507143474397,11.018549890803742,212.92046301443577,synthetic_001
2025-07-30 04:20:59.727780,25.857161718223214,23.701966877435538,313.1769563813535,synthetic_001
2025-07-30 04:25:59.727780,26.334079443390312,22.55805588466488,235.94552922355635,synthetic_001
2025-07-30 04:30:59.727780,26.815597623237846,24.645778941805787,201.3628560239478,synthetic_001
2025-07-30 04:35:59.727780,27.30148708119116,27.13178129038868,309.22169877763645,synthetic_001
2025-07-30 04:40:59.727780,27.791516560183954,24.07131244919572,342.453086807961,synthetic_001
2025-07-30 04:45:59.727780,28.285452832724122,23.36880936517068,412.2499770037755,synthetic_001
2025-07-30 04:50:59.727780,28.783060811897442,18.621106966211496,227.84434486446372,synthetic_001
2025-07-30 04:55:59.727780,64.2184789042849,47.81367930518266,677.1307732968884,synthetic_001
2025-07-30 05:00:59.727780,29.788342917539502,29.764347434918257,277.39336698571833,synthetic_001
2025-07-30 05:05:59.727780,30.29553858417184,31.41810789586737,342.12332136791997,synthetic_001
2025-07-30 05:10:59.727780,30.80544926548553,23.453807230828154,234.53001509329277,synthetic_001
2025-07-30 05:15:59.727780,31.317832271612918,25.284279553556708,250.03983393120097,synthetic_001
2025-07-30 05:20:59.727780,31.832443735993667,20.942883113826102,279.5306962016125,synthetic_001
2025-07-30 05:25:59.727780,32.349038731442,31.743015211490825,327.4385895978242,synthetic_001
2025-07-30 05:30:59.727780,32.867371386718766,29.62098122783391,296.61965054026984,synthetic_001
2025-07-30 05:35:59.727780,33.38719500355285,36.41584318516102,366.82466723119944,synthetic_001
2025-07-30 05:40:59.727780,33.908262174056205,22.734994353346273,390.4273526534578,synthetic_001
2025-07-30 05:45:59.727780,34.43032489847656,25.654220423690166,374.2821260470334,synthetic_001
2025-07-30 05:50:59.727780,34.95313470323193,29.119737375213408,430.47072901536274,synthetic_001
2025-07-30 05:55:59.727780,35.47644275917053,31.613601895965278,375.55575906447245,synthetic_001
2025-07-30 06:00:59.727780,36.0,27.72166181226184,299.15516448299167,synthetic_001
2025-07-30 06:05:59.727780,36.52355724082946,24.85404034039507,433.4043980852116,synthetic_001
2025-07-30 06:10:59.727780,37.04686529676806,34.04452988203231,340.21084118738077,synthetic_001
2025-07-30 06:15:59.727780,37.56967510152343,33.66141689394665,421.21767599951284,synthetic_001
2025-07-30 06:20:59.727780,38.091737825943795,25.892019757936414,459.6040890871933,synthetic_001
